"stable_database_id","current_slug","current_breed_name","bird_type","current_breed_category","current_description","egg_color","annual_egg_production","temperament","production_traits","default_photo_url","image_prompt","image_url","is_active","is_custom","sort_order","created_at","updated_at","species_id","proposed_base_breed","proposed_variety","proposed_breed_category","proposed_status","review_notes"
"a895ba41-a626-409a-b324-369982928e30","polish-buff-laced","Polish - Buff Laced",,"Layers",,,,,,,,,"True","False","1740","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"6f2487bb-02a9-4d1b-9e03-5582a994a8c0","polish-candy-corn-crele","Polish - Candy Corn Crele",,"Layers",,,,,,,,,"True","False","1750","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"cf87f943-2b07-42e4-9eb4-558e7f9df44c","polish-golden-laced","Polish - Golden Laced",,"Layers",,,,,,,,,"True","False","1760","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"f03be882-3c05-43e8-a1ee-d14a03812d8e","polish-tolbunt","Polish - Tolbunt",,"Layers",,,,,,,,,"True","False","1770","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"338e6638-1d0d-41d1-9d8a-f1b2a24799bc","polish-white","Polish - White",,"Layers",,,,,,,,,"True","False","1780","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"59b11542-5f21-4970-be59-5633b608075c","polish-white-crested-black","Polish - White Crested Black",,"Layers",,,,,,,,,"True","False","1790","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"8d53ff4b-6467-4941-a129-81b4a8f4b624","polish-white-crested-blue","Polish - White Crested Blue",,"Layers",,,,,,,,,"True","False","1800","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"767137f4-561f-42f8-b597-386c65688de6","prairie-bluebell","Prairie Bluebell",,"Layers",,,,,,,,,"True","False","1810","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"e226e6a2-74a0-40f4-a5c6-92ed4755b2e2","prairie-bluebell-egger","Prairie Bluebell Egger",,"Layers",,,,,,,,,"True","False","1820","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"e3cb530b-4db2-4718-af44-9f4ea7ef2d25","production-red","Production Red",,"Layers",,,,,,,,,"True","False","1830","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"18fcdb02-4393-4d84-9dd5-9245061b2f5b","red-comet","Red Comet",,"Layers",,,,,,,,,"True","False","1840","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"f3af369c-9efa-4f4d-b774-e77b36a54347","red-ranger","Red Ranger",,"Meat Birds",,,,,,,,,"True","False","1850","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"cf09a2ea-aca0-42e5-b43b-5c0a19462677","red-sex-link","Red Sex Link",,"Layers",,,,,,,,,"True","False","1860","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"0779c806-8db2-4069-902a-1e7ad4e922d1","rhode-island-red","Rhode Island Red","dual_purpose","Dual Purpose","Rhode Island Red are hardy dual-purpose chickens known for strong brown egg production and practical homestead performance.","brown","250_300",,,,,"catalog-images/catalog/breeds/chicken/rhode-island-red/20260720T165241Z-f0ac1a0a747b.png","True","False","1870","2026-05-18T19:24:30.215217+00:00","2026-07-20T16:52:41.553164+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"9141c09c-f86f-4f00-bf61-f7f6136270cc","rhode-island-white","Rhode Island White",,"Dual Purpose",,,,,,,,,"True","False","1880","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"18f67b7c-b751-4040-ac63-5948f3b1bcb8","rosecomb-black","Rosecomb - Black",,"Bantams",,,,,,,,,"True","False","1890","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"9cb320bc-af5b-4df2-8fc0-fd33c48cd031","rosecomb-blue","Rosecomb - Blue",,"Bantams",,,,,,,,,"True","False","1900","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"caccbfbe-ea12-47b8-9a49-b4837442ef91","rosecomb-white","Rosecomb - White",,"Bantams",,,,,,,,,"True","False","1910","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"e7f5bdc9-6adb-4b4d-8c6c-b8cf3d9a56b2","russian-orloff-white","Russian Orloff - White",,"Dual Purpose",,,,,,,,,"True","False","1920","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"bd9dd315-a1b2-4e32-b332-42f23575c58e","sapphire-gem","Sapphire Gem",,"Layers",,,,,,,,,"True","False","1930","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"0a334712-659b-4c48-9d76-9c0d690925f7","sebright-golden","Sebright - Golden",,"Bantams",,,,,,,,,"True","False","1940","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"d649effd-8bf2-4b10-8450-b5fdb2bb4953","sebright-silver","Sebright - Silver",,"Bantams",,,,,,,,,"True","False","1950","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"49c04d81-4cb5-450a-8e68-bbac85311649","serama","Serama",,"Bantams",,,,,,,,,"True","False","1960","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"bd57c6e5-5c56-4fc1-98b7-c52fe6979efb","sicilian-buttercup","Sicilian Buttercup",,"Layers",,,,,,,,,"True","False","1970","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"48785af3-9c25-41ce-86fe-050de7a8aa34","silkie-black","Silkie - Black",,"Layers",,,,,,,,,"True","False","1980","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"395c84c6-4113-4e29-bee8-eb48aac662e3","silkie-blue","Silkie - Blue",,"Layers",,,,,,,,,"True","False","1990","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"15892047-7a86-45c3-ba8f-3d61fb2e0314","silkie-buff","Silkie - Buff",,"Layers",,,,,,,,,"True","False","2000","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"fc3dce5b-2f2c-4371-8bd0-82fba4960957","silkie-cuckoo","Silkie - Cuckoo",,"Layers",,,,,,,,,"True","False","2010","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"bbee2a55-b86d-4553-bf7f-2fdfd67b8002","silkie-gray","Silkie - Gray",,"Layers",,,,,,,,,"True","False","2020","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"812e6d0f-2b42-4507-9019-4c339e492675","silkie-lavender","Silkie - Lavender",,"Layers",,,,,,,,,"True","False","2030","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"9e34d7e0-12d6-40b0-838f-329e08a3e498","silkie-paint","Silkie - Paint",,"Layers",,,,,,,,,"True","False","2040","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"46f9d204-7161-4044-b2ae-0dc920121632","silkie-partridge","Silkie - Partridge",,"Layers",,,,,,,,,"True","False","2050","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"3ecd01b4-39e1-462b-9817-820b9a1c99ea","silkie-splash","Silkie - Splash",,"Layers",,,,,,,,,"True","False","2060","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"39f61882-6e70-4243-ab66-d6f657210812","silkie-white","Silkie - White","layer","Layers","White Silkies are small, gentle chickens with soft feathering and strong broody instincts. They are popular for pets and specialty flocks.","light_brown","under_150",,,,,,"True","False","2070","2026-05-24T16:48:38.61579+00:00","2026-06-10T19:33:45.616962+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"8a9bd37d-f6e0-40f5-9012-dbbf28e35b48","spanish-white-faced-black","Spanish - White Faced Black",,"Layers",,,,,,,,,"True","False","2080","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"ab0be360-7bae-46fb-b767-d1fa33ff2bbb","sultan","Sultan",,"Layers",,,,,,,,,"True","False","2090","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"c30ad2f1-c245-498e-8848-0c7d5b786d6f","sumatra","Sumatra",,"Layers",,,,,,,,,"True","False","2100","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"c42ba137-4cbf-407a-8e32-756839e2fe80","sussex-buff","Sussex - Buff",,"Dual Purpose",,,,,,,,,"True","False","2110","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"6ccb05e7-404e-4bea-9229-dcc991bb7582","sussex-light","Sussex - Light",,"Dual Purpose",,,,,,,,,"True","False","2120","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"8b6aa00c-29e3-45fc-84f5-c0e5f78887c2","sussex-speckled","Sussex - Speckled","dual_purpose","Dual Purpose","Speckled Sussex are friendly dual-purpose chickens with attractive mottled plumage, good foraging habits, and steady brown eggs.","brown","200_250",,,,,,"True","False","2130","2026-05-24T16:48:38.61579+00:00","2026-06-10T19:33:45.616962+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"817ebe0b-afa4-4949-a4fe-1d5255561385","vorwerk","Vorwerk",,"Layers",,,,,,,,,"True","False","2140","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"ba4b8f3e-8147-4de6-a98b-11d4fda42f7e","welsummer","Welsummer","dual_purpose","Dual Purpose","Welsummer are active dual-purpose birds known for rich brown speckled eggs and classic partridge coloring.","dark_brown","150_200",,,,,,"True","False","2150","2026-05-24T16:48:38.61579+00:00","2026-06-10T19:33:45.616962+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"0862136d-155a-4be1-975a-92501c18839c","whiting-creole-blue","Whiting Creole Blue",,"Specialty / Project",,,,,,,,,"True","False","2160","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"fdadc55f-09e8-4a4c-974e-46f43ae7a2c4","whiting-green","Whiting Green",,"Specialty / Project",,,,,,,,,"True","False","2170","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"a97b33ec-d4f0-4fc4-a025-4b5d4464cb5b","whiting-true-blue","Whiting True Blue",,"Specialty / Project",,,,,,,,,"True","False","2180","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"b419baa8-a049-496b-96eb-6ce0a6f83492","wyandotte-black","Wyandotte - Black",,"Dual Purpose",,,,,,,,,"True","False","2190","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"dd7c2ab5-1bb3-4c2f-848a-1acea19a1642","wyandotte-blue","Wyandotte - Blue",,"Dual Purpose",,,,,,,,,"True","False","2200","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"43fd9b9f-2624-433a-849b-b7f403b12fc7","wyandotte-blue-laced-red","Wyandotte - Blue Laced Red",,"Dual Purpose",,,,,,,,,"True","False","2210","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"2ed4591f-66e7-457c-8a02-d27419c78abe","wyandotte-buff","Wyandotte - Buff",,"Dual Purpose",,,,,,,,,"True","False","2220","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"e995ffb8-e547-428b-9078-7055c3cd1156","wyandotte-columbian","Wyandotte - Columbian",,"Dual Purpose",,,,,,,,,"True","False","2230","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"aafb42e4-2bc9-4c8c-84d2-64594f1d3346","wyandotte-golden-laced","Wyandotte - Golden Laced","dual_purpose","Dual Purpose","Golden Laced Wyandotte are cold-hardy dual-purpose chickens with rich laced feathering and steady brown egg production.","brown","200_250",,,,,,"True","False","2240","2026-05-24T16:48:38.61579+00:00","2026-06-10T19:33:45.616962+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"7da74329-21a6-4c5a-b39c-97ffdf57d9d0","wyandotte-partridge","Wyandotte - Partridge",,"Dual Purpose",,,,,,,,,"True","False","2250","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"002d08af-9992-4b69-911a-5e36729207aa","wyandotte-silver-laced","Wyandotte - Silver Laced","dual_purpose","Dual Purpose","Silver Laced Wyandotte are cold-hardy dual-purpose chickens with bold laced plumage and dependable brown eggs.","brown","200_250",,,,,,"True","False","2260","2026-05-24T16:48:38.61579+00:00","2026-06-10T19:33:45.616962+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"6298e90b-d673-400c-9614-ea9de693b432","wyandotte-white","Wyandotte - White",,"Dual Purpose",,,,,,,,,"True","False","2270","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
"8d5b08b6-0b41-4676-a757-3292aba7adaf","yokohama","Yokohama",,"Layers",,,,,,,,,"True","False","2280","2026-05-24T16:48:38.61579+00:00","2026-05-24T16:48:38.61579+00:00","0c1c7eda-e2a8-425e-a3e9-c659d9751eaa","","","","",""
